"Date de résultat du test","Cas confirmés","Moyenne mobile (7 jours)","Annotations 1"
"2021-12-25 00:00:00",3074,3508.14
"2021-12-26 00:00:00",3146,3686.29
"2021-12-27 00:00:00",4011,3837.71
"2021-12-28 00:00:00",4617,3958.14
"2021-12-29 00:00:00",4488,4067.29
"2021-12-30 00:00:00",4231,4186.29
"2021-12-31 00:00:00",4140,4121.14
"2022-01-01 00:00:00",3838,4078.43
"2022-01-02 00:00:00",3979,4066
"2022-01-03 00:00:00",3555,4035.29
"2022-01-04 00:00:00",4318,3989
"2022-01-05 00:00:00",4401,3829.86,"<a style="color:white" href="/covid-19/donnees/methodologie?accordeon=depistage1&ancre=acces-restreint">Dépistage restreint</a>"
"2022-01-06 00:00:00",4016,3760.14
"2022-01-07 00:00:00",3816,3642.71
"2022-01-08 00:00:00",2724,3340
"2022-01-09 00:00:00",3491,3011.14
"2022-01-10 00:00:00",2733,2713.86
"2022-01-11 00:00:00",2199,2396.71
"2022-01-12 00:00:00",2099,2210.29
"2022-01-13 00:00:00",1935,1883.14
"2022-01-14 00:00:00",1596,1635.86
"2022-01-15 00:00:00",1419,1509.14
